VBA Project,GUID,Friendly name
TOC,959a076d-6fea-4585-978c-aea4af149027,customxmlschema-methods-office
TOC,5ad8b8b0-c8c1-4141-b2b1-b46422a44120,customxmlvalidationerror-properties-office
TOC,f0d29a2d-892b-474f-8992-b48dd42afdd8,themefontscheme-properties-office
TOC,ad8f9657-e282-434f-8d47-b52dd1931545,customxmlparts-events-office
TOC,59b1b577-734e-4dcc-907c-b6d9dd1e7911,gradientstops-properties-office
TOC,1f940cce-6aa6-4a23-abce-b6f1e608c924,sharedworkspacefolder-properties-office
TOC,47351c10-b344-4e78-880e-b75aa8d0e9ca,workflowtemplates-properties-office
TOC,c178a993-bd0f-4859-a15b-b7f912711918,searchfolders-methods-office
TOC,f1a3a84b-baf6-4566-b988-b900c5ddb413,commandbars-events-office
TOC,03cb77b3-0f78-41ab-82e2-ba7e3429d33b,commandbars-methods-office
TOC,78746b62-e16a-436f-a14d-bafa5288dcb1,smartartnodes-properties-office
TOC,bf7b55ca-0a14-478a-a3c6-bb2528efd41f,workflowtemplate-properties-office
TOC,01a63670-f0ba-4f16-97ef-bcc98aa14a36,smartartlayout-properties-office
TOC,3f273f1c-2822-4a9f-abaf-bdbc52a4d9a9,documentinspectors-properties-office
TOC,d078caa1-31e5-4b3d-91d1-bdbd89b2770e,signatureinfo-methods-office
TOC,e7e75156-a00a-4b33-a2ed-bec4adb3ef6e,scopefolder-methods-office
TOC,b4ecd630-37cd-42e5-9901-bf1735ab6a91,font2-properties-office
TOC,d06ce730-79d5-4e31-b358-bfb4af819f57,workflowtemplate-methods-office
TOC,c95cd59f-acdc-4fcd-969f-c0ab556ec9fa,customxmlpart-methods-office
TOC,bf2ad961-c382-48fe-ab21-c1deaceec676,signatureinfo-properties-office
TOC,e39dcc4b-ca5a-490a-b47e-c571afc6119b,iconverterapplicationpreferences-methods-office
TOC,8e3acf42-97d5-4b97-a752-c5e297acd09b,signatureset-methods-office
TOC,06ef48f2-0d8b-46a3-a6a9-c751c5544340,reflectionformat-properties-office
TOC,ef2761aa-5f7e-4f3e-ba07-c77f6169caff,pickerfield-properties-office
TOC,0e7fa98d-057c-4b7a-b531-ca229b33c71b,textrange2-methods-office
TOC,83382fd0-7a86-4730-8eb5-ca51a7d91a4d,commandbarcontrol-methods-office
TOC,3d9eeb0e-f5eb-4bac-afaa-cd21e8eb7146,smartartcolor-properties-office
TOC,3b869b67-5210-4683-9fff-ceaf93a14769,searchscopes-properties-office
TOC,dd32707f-2a85-412a-b235-ceafce509d8a,customxmlprefixmapping-properties-office
TOC,69aca14e-3ac1-4d02-8d5c-d1f299d50169,sharedworkspacefolders-methods-office
TOC,14303730-b777-4175-b138-d2b6d54f40d5,filedialog-properties-office
TOC,52a62ce0-b41e-4337-a498-d321e499b2b6,sharedworkspacefiles-properties-office
TOC,0e4e5228-516d-4083-8ebd-d36186b10f3e,smartartlayouts-methods-office
TOC,ee7a6db5-fdac-4189-bc9c-d6b0450617b2,msoenvelope-events-office
TOC,27acd2ed-19ba-446f-a50e-d6edf0564726,userpermission-methods-office
TOC,cb51324c-6a57-4a0b-8330-d729b02c27a5,tabstops2-properties-office
